trackId,trackName,artistName,albumName,popularity,genres,broad_genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
1gX4wETtMGvOB7u1proVfj,Call On Me,RAYE,Call On Me,50,"uk contemporary r&b, uk pop",Pop/Indie,0.582,0.889,0,-4.386,1,0.0491,0.021,0,0.687,0.438,121.977,194880,4
1Ia95g66IhlAJ3qVI4qI8W,Slow,shy martin,Slow,60,"alt z, swedish electropop",Pop/Indie,0.636,0.243,2,-9.509,1,0.04,0.815,0,0.111,0.239,142.016,163547,4
1iatZzgryaJh79PNFq2bi8,Born to the Night,Ava Max,Heaven & Hell,50,pop,Pop/Indie,0.59,0.698,9,-5.891,1,0.0372,0.0352,0,0.233,0.406,139.985,199331,4
1iq0LXM121PVmfvbzrm3Mw,Lessons,Echosmith,Inside a Dream EP,30,"electropop, indie poptimism, viral pop",Pop/Indie,0.784,0.693,11,-5.007,0,0.0277,0.466,0,0.0917,0.823,118.019,255846,4
1kKYjjfNYxE0YYgLa7vgVY,Higher Love,Kygo,Golden Hour,75,"edm, pop, pop dance, tropical house",Pop/Indie,0.693,0.678,8,-7.159,1,0.0324,0.0151,5.71E-06,0.101,0.404,103.952,228267,4
1LB5uSoAqCuvkbFb62cE9f,Something to Someone,Dermot Kennedy,Songs of Sonder,0,"folk-pop, irish pop, uk pop",Pop/Indie,0.516,0.867,0,-6.357,1,0.0919,0.265,0,0.0976,0.419,146.941,198107,4
1LEy7NUZqXHuc9SE5Xgv5A,Borrow Your Time,Fly By Midnight,Borrow Your Time,37,singer-songwriter pop,Pop/Indie,0.594,0.769,11,-6.754,1,0.0413,0.254,0.000189,0.0941,0.62,91.031,209670,4
1N85gpxRSKAeUX9ZsPjxBg,Lessons (feat. Banx & Ranx),Becky Hill,Only Honest On The Weekend,37,"pop dance, pop house, uk dance, uk pop",Pop/Indie,0.71,0.707,2,-5.178,0,0.19,0.145,0,0.168,0.69,112.819,187920,4
1Nj2oBISdFDSF8eDuXcALz,Start Again (feat. Logic),OneRepublic,13 Reasons Why,62,"piano rock, pop",Pop/Indie,0.564,0.722,1,-5.59,0,0.124,0.162,0,0.0931,0.276,99.083,165627,4
1p0jBDjxORjYNJyAphBRpE,MONEY ON THE DASH,Elley Duhé,MONEY ON THE DASH,78,alt z,Pop/Indie,0.84,0.667,8,-7.126,1,0.0843,0.0439,1.34E-05,0.179,0.292,120.044,145667,4
1piIGIhnGRiXQ360hhh8Mr,Less I Know,NOTD,NOTED...EP,51,"pop dance, pop edm",Pop/Indie,0.607,0.788,9,-6.936,1,0.0546,0.0489,1.19E-05,0.0806,0.771,163.993,166894,4
1pqWb1KiL8aNiL9ZsKMnEc,Winona Ryder,Picture This,Life In Colour,48,irish pop,Pop/Indie,0.684,0.519,9,-8.318,1,0.0317,0.373,0,0.0551,0.547,117.968,210560,4
1puaMbxVMGdZnPTk1rq19X,Lose My Cool,Foxes,All I Need,37,"electropop, metropopolis, uk pop",Pop/Indie,0.626,0.749,8,-4.496,1,0.0298,0.0946,0,0.113,0.585,127.995,202253,4
1QjMqbd7LV0XZPkqZumgcX,Born Again,Tiffany Young,Lips on Lips - EP,24,"k-pop, korean r&b",Pop/Indie,0.427,0.665,6,-5.167,0,0.0508,0.00744,1.91E-06,0.227,0.259,173.777,193931,4
1rIKgCH4H52lrvDcz50hS8,Lush Life,Zara Larsson,So Good,83,"pop, scandipop, swedish electropop, swedish pop",Pop/Indie,0.694,0.712,7,-3.923,0,0.046,0.132,0,0.211,0.799,98.023,201122,4
1s2iyEiQWFzWKr6YXrbNdE,Nothing New,Fly By Midnight,Nothing New,40,singer-songwriter pop,Pop/Indie,0.528,0.829,7,-6.594,0,0.0682,0.0571,5.90E-06,0.131,0.485,164.088,149268,4
1tmmuHXXaI7gbQm88iw14j,Space,Becky Hill,Space,43,"pop dance, pop house, uk dance, uk pop",Pop/Indie,0.535,0.813,0,-4.856,1,0.0613,0.0287,0,0.126,0.31,121.944,198291,4
1WTv76ouGCJZ0Rhz15YkIC,"I CAN HAVE IT ALL (feat. Bryson Tiller, H.E.R. & Meek Mill)",DJ Khaled,KHALED KHALED,43,"hip hop, miami hip hop, pop rap, rap",Pop/Indie,0.428,0.725,2,-6.035,0,0.188,0.0567,0,0.112,0.376,74.946,270188,4
1X1DWw2pcNZ8zSub3uhlNz,Hall of Fame (feat. will.i.am),The Script,#3,72,"celtic rock, pop",Pop/Indie,0.421,0.873,10,-4.343,1,0.0564,0.0654,0,0.123,0.629,84.786,202533,4
1yjY7rpaAQvKwpdUliHx0d,Still into You,Paramore,Paramore,83,"candy pop, modern rock, pixie, pop, pop emo, pop punk, rock",Pop/Indie,0.602,0.923,5,-3.763,1,0.044,0.0098,0,0.0561,0.765,136.01,216013,4
1zWM2pbCXQxVzvDU11AblI,Can't Buy Love (feat. Baby E),B-Case,Can't Buy Love (feat. Baby E),39,pop edm,Pop/Indie,0.742,0.834,4,-5.398,0,0.0865,0.104,2.09E-06,0.434,0.372,120.013,156510,4
200gw8WHpAVQvsKurCZ3lh,Starving,Hailee Steinfeld,HAIZ,0,pop,Pop/Indie,0.718,0.616,4,-4.217,1,0.0845,0.373,0,0.0991,0.534,99.917,181867,4
21AziTMaZwcLflGMAj85o5,All 4 Nothing (I'm So In Love),Lauv,All 4 Nothing (I'm So In Love),64,pop,Pop/Indie,0.72,0.819,1,-4.588,1,0.0362,0.0411,0,0.0606,0.898,131.99,183014,4
21JOYA45JFkrOjqNwI6g8E,Weapons,Ava Max,Weapons,54,pop,Pop/Indie,0.506,0.846,1,-3.705,1,0.0497,0.0189,0,0.0835,0.268,169.813,151592,4
25KybV9BOUlvcnv7nN3Pyo,In The Night,The Weeknd,Beauty Behind The Madness,78,"canadian contemporary r&b, canadian pop, pop",Pop/Indie,0.505,0.68,7,-4.993,1,0.0714,0.0796,0,0.0465,0.539,168.022,235653,3
26AuyrZGzWWiYZPSd3XBIg,Bloodstream,The Chainsmokers,Memories...Do Not Open,54,pop,Pop/Indie,0.62,0.627,9,-5.889,1,0.0259,0.0317,0,0.172,0.164,90.955,224280,4
2AceGjiX9isUbXmMZa0Dl1,Floating Through Space,Sia,Floating Through Space,61,"australian dance, australian pop, pop",Pop/Indie,0.575,0.844,6,-4.89,0,0.072,0.00172,0,0.114,0.277,104.914,177801,4
2aI21FnmY7TJVKeMaoQZ0t,Say It Right,Nelly Furtado,Loose,84,"canadian latin, canadian pop, dance pop, pop",Pop/Indie,0.872,0.872,1,-6.328,1,0.139,0.0476,0.00112,0.0543,0.809,116.948,223080,4
2b0X6Ez2gjNclpRRosTC8q,Everything You Want,Taska Black,Expectations,38,"bass trap, future bass, pop edm, vapor twitch",Pop/Indie,0.696,0.704,5,-7.61,1,0.0349,0.00493,0.409,0.344,0.593,132.024,125455,4
2bxv1VSIZmaCfHxVa9cogw,Falling Back To You,Florrie,Falling Back To You,0,"electropop, uk pop",Pop/Indie,0.775,0.833,3,-4.89,1,0.116,0.749,0,0.169,0.67,123.066,160920,4
2CnRqrYggWpDj6kje9A5b3,Slow (feat. Noah Cyrus),Matoma,One in a Million,37,"pop dance, tropical house",Pop/Indie,0.5,0.639,6,-5.449,1,0.045,0.0435,6.92E-05,0.176,0.291,138.435,200410,4
2DB4DdfCFMw1iaR6JaR03a,Bam Bam (feat. Ed Sheeran),Camila Cabello,Familia,76,"dance pop, pop",Pop/Indie,0.756,0.697,8,-6.377,1,0.0401,0.182,0,0.333,0.956,94.996,206071,4
2g1J2UviGLsMEFujjcGrY2,I'm Not That Girl (Anymore),Leadley,DARK POP,0,uk pop,Pop/Indie,0.701,0.588,6,-7.283,1,0.0357,0.00617,0,0.211,0.584,120.889,168595,4
2GwAGw0LcPPVm31daFnnzr,Everything But You (feat. A7S) - Classic Mix,Clean Bandit,Everything But You (feat. A7S),19,"pop, uk dance, uk funky",Pop/Indie,0.665,0.75,6,-5.16,1,0.0389,0.0319,8.07E-06,0.0831,0.402,124.964,205339,4
2HxuH1AXAtMbQq2hi5D7Z8,Strike,Call Me Loop,Strike,34,"alt z, uk pop",Pop/Indie,0.714,0.73,0,-6.326,1,0.116,0.129,0,0.174,0.437,119.992,170227,4
2ia7iiEtpiOL2ZVuWxBZGB,I Will Never Let You Down,Rita Ora,I Will Never Let You Down,61,"dance pop, pop, uk pop",Pop/Indie,0.753,0.801,4,-3.215,1,0.0296,0.403,0,0.128,0.794,128.011,203467,4
2IClzYyvgwrsmVVipYsx5T,Love You Like That,Dagny,Love You Like That,54,norwegian pop,Pop/Indie,0.623,0.71,8,-5.973,1,0.044,0.00655,4.11E-06,0.133,0.29,93.981,177947,4
2igbKtoBMXdYgYPkCpl0V4,Body Moves,DNCE,DNCE,55,"dance pop, pop",Pop/Indie,0.655,0.693,5,-5.148,0,0.0372,0.00166,0,0.0398,0.868,102.028,236453,4
2iHsdUnmKGIuc9oRE3DfgJ,House On Fire,Mimi Webb,House On Fire,63,"alt z, gen z singer-songwriter, uk pop",Pop/Indie,0.61,0.747,2,-4.543,1,0.109,0.0245,0,0.106,0.439,150.088,140803,4
2J6JzywsPMT2ikHPdWdIX9,Sorry,Emma Steinbakken,Sorry,29,"norwegian pop, scandipop",Pop/Indie,0.525,0.8,6,-5.713,1,0.0479,0.0565,2.33E-06,0.31,0.477,103.839,162470,4
2kWZzKm6fh8AZOlMh0lxdy,Can't Be Saved,Kiesza,Crave,0,"electropop, pop edm",Pop/Indie,0.775,0.705,11,-5.409,1,0.0286,0.148,0.0055,0.11,0.48,111.041,213792,4
2MbgQKWhoii8bqsMBWWWgA,Courage to Change,Sia,Courage to Change,61,"australian dance, australian pop, pop",Pop/Indie,0.307,0.606,11,-5.567,0,0.0347,0.0927,0,0.357,0.11,78.828,292656,4
2McTSCNNzxgDtAqiuibhPI,dna,LANY,gg bb xx,70,la pop,Pop/Indie,0.693,0.572,11,-8.486,1,0.0467,0.251,0,0.116,0.519,100.074,177382,4
2MHCiOohBZEQuLgDTPvSzF,Love on Me,Galantis,Love on Me,56,"dance pop, edm, pop, pop dance",Pop/Indie,0.562,0.906,4,-2.085,1,0.0758,0.105,0,0.145,0.674,124.146,205920,4
2mn9kVLatnJ88ee50BRRwf,Forgive Yourself,Foxes,The Kick,29,"electropop, metropopolis, uk pop",Pop/Indie,0.568,0.895,10,-3.922,0,0.0465,0.0526,0,0.196,0.713,123.035,210427,4
2N9fGz3nPXci2w80p1lQIW,Between Us,Little Mix,Between Us,50,"girl group, pop, talent show, uk pop",Pop/Indie,0.505,0.728,4,-3.492,0,0.0416,0.0942,0,0.0982,0.239,92.062,235435,4
2nMeu6UenVvwUktBCpLMK9,Young And Beautiful,Lana Del Rey,Young And Beautiful,89,"art pop, pop",Pop/Indie,0.324,0.416,11,-8.92,0,0.0368,0.262,3.69E-05,0.11,0.151,113.986,236053,4
2nMOodYNHBAQ3Kc1QNimZU,Cool,Dua Lipa,Future Nostalgia,62,"dance pop, pop, uk pop",Pop/Indie,0.469,0.785,5,-4.015,0,0.0664,0.133,1.55E-06,0.0931,0.79,89.719,209583,4
2oGzHeApGhjANPNWYQNRQw,Take Me Back,Lewis Thompson,Take Me Back,59,"pop dance, uk dance",Pop/Indie,0.648,0.865,9,-3.386,1,0.0335,0.0898,7.23E-06,0.297,0.587,121.98,129479,4
2Ow4Pmi0VOOLvbmJ8V70qo,How to Be a Heartbreaker,MARINA,Electra Heart,50,"metropopolis, pop, pov: indie, uk alternative pop",Pop/Indie,0.69,0.897,11,-4.696,0,0.0506,0.0142,0,0.108,0.849,140.05,221493,4
2pp4YkeYFrHQzswzvBP8LR,Courage,Foxes,Friends In The Corner EP,24,"electropop, metropopolis, uk pop",Pop/Indie,0.503,0.597,2,-5.63,1,0.0481,0.0945,4.23E-05,0.166,0.425,94.399,247080,4
2Q3uUxPpTKY4MjY5SRFSHK,Try,Lost Kings,Try,46,"pop dance, pop edm",Pop/Indie,0.478,0.802,7,-5.043,0,0.0454,0.0725,0,0.136,0.36,200,185119,4
2RG8VN7TVXwBCU4tn8x2gd,"Dire, fare, curare feat. Sophie and the Giants - ROOM9 Remix",Alex Wyse,"Dire, fare, curare feat. Sophie and the Giants",39,italian pop,Pop/Indie,0.397,0.93,11,-3.205,1,0.121,0.0035,0,0.33,0.664,84.917,196235,4
2SLwbpExuoBDZBpjfefCtV,Out of Time,The Weeknd,Dawn FM,81,"canadian contemporary r&b, canadian pop, pop",Pop/Indie,0.65,0.76,0,-4.422,0,0.0446,0.255,0,0.339,0.838,93.057,214194,4
2soCr3tI1sJ6lFrxBPQVzQ,Cold in LA,Why Don't We,Cold in LA,51,"boy band, pop",Pop/Indie,0.676,0.624,8,-5.731,1,0.065,0.133,3.35E-06,0.104,0.726,109.986,206708,4
2TK6ci51HAFrxO6Nd7kY2l,Potential,Foxes,The Kick,33,"electropop, metropopolis, uk pop",Pop/Indie,0.609,0.879,3,-5.101,1,0.0444,0.0298,4.91E-05,0.127,0.888,105.196,213773,4
2tpfxAXiI52znho4WE3XFA,Talking Body,Tove Lo,Queen Of The Clouds,70,"dance pop, metropopolis, pop, swedish electropop, swedish pop, swedish synthpop",Pop/Indie,0.736,0.761,4,-5.449,0,0.0338,0.0966,0,0.0823,0.114,119.999,238427,4
2VAif8RpffufJBbEnEi6el,Human,Florrie,Human,0,"electropop, uk pop",Pop/Indie,0.653,0.627,7,-5.92,1,0.0701,0.197,0,0.112,0.883,155.988,168520,4
2VhY69P0Q15rHfEKaMlR5x,dancing in the kitchen,LANY,gg bb xx,61,la pop,Pop/Indie,0.646,0.736,11,-7.658,1,0.0396,0.0334,0,0.0807,0.28,94.024,208809,4
2wVQcA1YCuGL6EW0QbgVoV,Everything But You (feat. A7S),Clean Bandit,Everything But You (feat. A7S),61,"pop, uk dance, uk funky",Pop/Indie,0.679,0.764,6,-5.301,1,0.0391,0.031,9.05E-06,0.0951,0.471,124.977,198015,4
2WzlIOpkYmv5CdmDbGLQdL,Pale Horses,Ina Wroldsen,Pale Horses,24,norwegian pop,Pop/Indie,0.613,0.818,6,-5.582,0,0.183,0.00531,1.09E-06,0.097,0.601,98.084,213671,4
2XMTqoHHSH0lvuXrvIEdco,Capsize,FRENSHIP,Truce - EP,70,"electropop, indie poptimism, la pop",Pop/Indie,0.683,0.708,5,-6.244,0,0.0305,0.0398,0.155,0.686,0.355,92.991,237707,4
30Lcy59RiXJKMVVkwhfdle,In The Night,Fly By Midnight,In The Night,52,singer-songwriter pop,Pop/Indie,0.605,0.934,5,-3.642,0,0.0331,0.00914,0.00288,0.311,0.825,119.998,206000,4
32il27dOrLpIru8Evp4Pu7,American Psycho (with Mae Muller feat. Trippie Redd),Marshmello,American Psycho (with Mae Muller feat. Trippie Redd),52,"brostep, edm, pop, progressive electro house",Pop/Indie,0.617,0.514,9,-7.099,1,0.0722,0.0154,0,0.118,0.365,81.067,153196,4
33E4cAJlQA7QK8gwHtB5qx,Loyal,Young Bombs,Loyal,43,pop edm,Pop/Indie,0.573,0.726,5,-4.63,0,0.0357,0.0275,0,0.171,0.5,102.959,196940,4
33IOhptvC2Qoy2UhjiHXLV,Flames,David Guetta,Flames,68,"big room, dance pop, edm, pop, pop dance",Pop/Indie,0.609,0.726,5,-4.346,0,0.0414,0.0723,8.45E-06,0.0895,0.362,93.958,195000,4
35AzqWrY78E3sHcb3bSZSG,After Midnight,Sam Creighton,After Midnight,32,uk pop,Pop/Indie,0.343,0.549,8,-6.688,1,0.112,0.356,0.00019,0.0924,0.498,84.522,205176,4
36phXHOKx8rO7CMp2vNX4x,Love Myself,Hailee Steinfeld,HAIZ,72,pop,Pop/Indie,0.617,0.759,0,-6.785,0,0.0678,0.0026,0,0.419,0.324,122.924,218773,4
37sINbJZcFdHFAsVNsPq1i,Superheroes,The Script,No Sound Without Silence,77,"celtic rock, pop",Pop/Indie,0.49,0.885,3,-4.121,1,0.0396,0.00218,0,0.0741,0.64,166.996,245467,4
38i0XKHKLg72RTn3i6TmeP,No Eyes On Me - Sondr Remix,Justin Caruso,No Eyes On Me,45,pop edm,Pop/Indie,0.59,0.94,0,-5.593,1,0.0456,0.00309,6.82E-05,0.332,0.352,121.02,172315,4
38ismoqQYn75ruDSQ2Jtx8,Lay It All on Me (feat. Ed Sheeran),Rudimental,We the Generation,51,"pop dance, uk dance, uk funky",Pop/Indie,0.669,0.747,6,-7.108,1,0.0428,0.141,0,0.185,0.483,122.531,242440,4
39lS97papXAI72StGRtZBo,Wrapped Up (feat. Travie McCoy),Olly Murs,Never Been Better,63,"dance pop, pop, talent show",Pop/Indie,0.787,0.837,1,-5.419,1,0.0556,0.0926,0,0.155,0.918,122.004,185629,4
3c8iiZGfEammKJuWTErE5x,Ain't Nobody (Loves Me Better) (feat. Jasmine Thompson),Felix Jaehn,I,77,"edm, german dance, pop dance, tropical house",Pop/Indie,0.778,0.566,2,-6.959,0,0.0311,0.672,0.000197,0.0698,0.479,117.971,186147,4
3cHyrEgdyYRjgJKSOiOtcS,Timber (feat. Ke$ha),Pitbull,Global Warming: Meltdown (Deluxe Version),85,"dance pop, miami hip hop, pop",Pop/Indie,0.581,0.963,11,-4.087,1,0.0981,0.0295,0,0.139,0.788,129.992,204160,4
3D110t9ctcoOoylXsc3iR8,Thick And Thin,LANY,Malibu Nights,69,la pop,Pop/Indie,0.697,0.551,5,-6.179,0,0.0282,0.059,0,0.0762,0.339,99.996,212002,4
3DgXhNbtB4K8FKAIyFbi53,Remember I Told You - Frank Walker Remix,Nick Jonas,Remember I Told You,14,"dance pop, pop",Pop/Indie,0.516,0.894,5,-4.695,0,0.21,0.0201,0,0.446,0.624,217.97,225733,4
3dhjNA0jGA8vHBQ1VdD6vV,I Feel It Coming,The Weeknd,Starboy,82,"canadian contemporary r&b, canadian pop, pop",Pop/Indie,0.773,0.819,0,-5.946,0,0.118,0.428,0,0.0679,0.585,92.987,269187,4
3dKMVCShHl7cT4IMoxj8x0,Halfway,Mimi Webb,Seven Shades of Heartbreak,51,"alt z, gen z singer-songwriter, uk pop",Pop/Indie,0.614,0.842,1,-3.502,0,0.0653,0.0048,0,0.0869,0.641,145.04,197197,4
3DmW6y7wTEYHJZlLo1r6XJ,Shower,Becky G,Shower,80,"latin pop, latin viral pop, rap latina, reggaeton, trap latino, urbano latino",Pop/Indie,0.699,0.529,2,-7.548,1,0.0487,0.0317,3.59E-05,0.285,0.121,119.987,206167,4
3DnUQXJqtTsS17KLeZQSh9,Live to Survive,MØ,Live to Survive,41,"dance pop, danish pop, electropop, pop dance",Pop/Indie,0.649,0.863,3,-4.697,0,0.0424,0.00488,2.64E-05,0.0937,0.63,120.033,184667,4
3DTqHfTGj1c6y2gDXsTez4,Regardless,RAYE,Euphoric Sad Songs,61,"uk contemporary r&b, uk pop",Pop/Indie,0.749,0.82,7,-6.114,1,0.0478,0.0205,0.000685,0.0775,0.534,120.066,197573,4
3eDIItHQg5S69tfVR12RYh,Scar,Foxes,All I Need,40,"electropop, metropopolis, uk pop",Pop/Indie,0.568,0.628,10,-4.443,1,0.045,0.435,0,0.0672,0.386,79.943,188280,4
3FCCxdjUyPVLUrpCL2VUwC,Drink To You,Jonas Blue,Blue,38,"pop, pop dance, tropical house, uk dance",Pop/Indie,0.742,0.813,1,-5.103,1,0.0574,0.00748,0,0.0607,0.702,120.01,210120,4
3FeVmId7tL5YN8B7R3imoM,My Universe,Coldplay,My Universe,82,"permanent wave, pop",Pop/Indie,0.588,0.701,9,-6.39,1,0.0402,0.00813,0,0.2,0.443,104.988,228000,4
3habomq2nwlaN5Jqrl5PT8,Exhale,R3HAB,Exhale,0,"dutch house, edm, electro house, pop dance, progressive electro house, slap house",Pop/Indie,0.723,0.445,5,-9.084,1,0.0401,0.321,0.00133,0.156,0.422,128.996,174651,4
3iAD903jI8tHlM6Cn1zMax,Hold My Hand,Jess Glynne,I Cry When I Laugh,59,"dance pop, pop, uk pop",Pop/Indie,0.642,0.823,0,-5.717,1,0.0289,0.00159,0,0.0776,0.431,122.977,227344,4
3m6HMeFX6GIlGPMBcLEN6t,Grindin',NF,Therapy Session,64,"hip hop, pop rap",Pop/Indie,0.677,0.732,1,-6.86,1,0.171,0.194,0,0.0907,0.32,110.085,277293,4
3nwd2gUT7l10HDUAOKXrhs,Easy Lover (feat. Big Sean),Ellie Goulding,Easy Lover (feat. Big Sean),55,"indietronica, metropopolis, pop, uk pop",Pop/Indie,0.675,0.817,5,-3.789,0,0.0497,0.00711,0,0.0839,0.446,105.964,215938,4
3OOCTo40A47WiXqMu6NDi2,Forgive Me Friend (feat. Swedish Jam Factory),Smith & Thell,Pixie's Parasol,57,swedish pop,Pop/Indie,0.59,0.81,1,-5.751,1,0.0319,0.0014,0,0.198,0.624,127.916,216133,4
3OtdFfGn2APwpqYOjtrofa,Come Over,Dagny,Strangers / Lovers,35,norwegian pop,Pop/Indie,0.5,0.765,8,-5.792,1,0.128,0.0104,0,0.32,0.49,165.016,183187,4
3P3pw6C19j31Rnzgo3JG7o,Perfect Strangers,Jonas Blue,Blue,80,"pop, pop dance, tropical house, uk dance",Pop/Indie,0.73,0.861,1,-4.1,1,0.0451,0.39,0,0.213,0.704,117.965,196613,4
3QHb20yua4axJoSoSkXlj2,You Don't Know Love,Olly Murs,You Know I Know (Deluxe),0,"dance pop, pop, talent show",Pop/Indie,0.663,0.658,5,-5.693,1,0.0643,0.000979,0,0.202,0.409,118.692,199013,4
3qRHCvn70YpVFFkx3lrAYf,Body on Me (feat. Chris Brown),Rita Ora,Body on Me (feat. Chris Brown),0,"dance pop, pop, uk pop",Pop/Indie,0.636,0.741,11,-5.436,0,0.041,0.0132,0,0.287,0.53,88.999,225218,4
3RhyHYnYxuGnP8njFlNxHq,don't come back,Tate McRae,i used to think i could fly,68,"alt z, pop",Pop/Indie,0.707,0.483,1,-7.365,1,0.059,0.106,3.54E-06,0.0356,0.386,87.999,152787,4
3RiPr603aXAoi4GHyXx0uy,Hymn for the Weekend,Coldplay,A Head Full of Dreams,86,"permanent wave, pop",Pop/Indie,0.491,0.693,0,-6.487,0,0.0377,0.211,6.92E-06,0.325,0.412,90.027,258267,4
3sl0kzHFwrFESmiqB9yqfO,Sister Ray,Foxes,Sister Ray,29,"electropop, metropopolis, uk pop",Pop/Indie,0.635,0.873,5,-5.403,0,0.0412,0.0229,1.33E-06,0.0693,0.575,123.037,219866,4
3UbCMiXR6d9zcfNRS0mTzG,Keeping Your Head Up,Birdy,Beautiful Lies,41,"neo mellow, uk pop",Pop/Indie,0.599,0.78,11,-5.033,1,0.0527,0.156,0,0.189,0.529,122.077,208395,4
3uc8AGNL0KbvISIrjnfRvN,Mean It,Lauv,~how i'm feeling~,3,pop,Pop/Indie,0.746,0.45,7,-8.543,1,0.0873,0.0407,0,0.172,0.336,95.998,232853,4
3uh4TmwpMrYlbtip3c8YSI,New Shoes,Leadley,New Shoes,0,uk pop,Pop/Indie,0.775,0.668,0,-6.114,0,0.0371,0.0249,2.04E-06,0.213,0.754,120.013,224000,4
3vEf03rmhVZ631hXXCO2te,Summer Lovin',Leadley,Summer Lovin',0,uk pop,Pop/Indie,0.711,0.865,2,-3.976,0,0.228,0.0751,4.64E-05,0.107,0.635,119.944,184094,4
3WtLTBXsK5rhp312oKlCpl,Street Lights,Florrie,Street Lights,0,"electropop, uk pop",Pop/Indie,0.668,0.672,0,-5.897,1,0.0278,0.0749,3.73E-05,0.0628,0.639,128.343,189667,4
3XRkpk1KVFxCzzu3xVM79W,Better Off Without You (Acoustic feat. Shift K3Y),Becky Hill,Better Off Without You (Acoustic feat. Shift K3Y),39,"pop dance, pop house, uk dance, uk pop",Pop/Indie,0.471,0.386,5,-5.373,1,0.0336,0.407,0,0.111,0.437,117.267,212013,4
3XtZSgb6ZpXBUolOiRdJSk,We Would Never Do - Live Session,Taska Black,We Would Never Do,24,"bass trap, future bass, pop edm, vapor twitch",Pop/Indie,0.572,0.638,0,-6.279,1,0.0264,0.00982,0.0212,0.323,0.565,77,145714,4
3y6R5ohBabcdmbvhr1P1xC,Revival,Sigala,Brighter Days,42,"dance pop, edm, pop dance, uk dance",Pop/Indie,0.747,0.819,10,-3.11,1,0.0318,0.0389,3.03E-06,0.222,0.482,118.022,192720,4
3Y7a0typ6ik1KscmebXd6D,No New Friends,Sia,No New Friends,0,"australian dance, australian pop, pop",Pop/Indie,0.724,0.702,7,-4.622,1,0.0429,0.0648,0.000256,0.121,0.688,106.044,175823,4
3yMoqceieCaHoRJ9dFSZLs,Two Kinds Of Silence,Foxes,The Kick,41,"electropop, metropopolis, uk pop",Pop/Indie,0.75,0.799,8,-4.05,1,0.0424,0.0967,0.000163,0.0757,0.61,124.943,187667,4
3yqDlqS99JnWRCQj2bwu35,Better Alone,Peder Elias,Love & Loneliness,45,norwegian pop,Pop/Indie,0.776,0.591,11,-7.835,1,0.048,0.209,0,0.524,0.964,125.953,155093,4
3ySiHfldExzRJcOfBCiOxf,Vibe,Fly By Midnight,New York Nostalgia,0,singer-songwriter pop,Pop/Indie,0.652,0.697,2,-7.116,1,0.0496,0.499,0,0.163,0.82,120.008,198346,4
3YY9Yu1JsgVfF1lOXEenq9,A Second to Midnight,Kylie Minogue,A Second to Midnight,25,"australian dance, australian pop, dance pop, eurodance, new wave pop",Pop/Indie,0.803,0.764,5,-5.233,1,0.0387,0.0339,0.000703,0.206,0.614,122.014,207987,4
3z6XUommYDWPHeFhmhhT6j,Message In A Bottle (Taylor's Version) (From The Vault),Taylor Swift,Red (Taylor's Version),74,pop,Pop/Indie,0.345,0.791,7,-6.106,1,0.0535,0.00188,3.72E-06,0.083,0.494,115.915,225960,4
3zoFK4emtaty7xjLXUs5JZ,Power,Ellie Goulding,Brightest Blue,36,"indietronica, metropopolis, pop, uk pop",Pop/Indie,0.54,0.642,10,-4.423,1,0.121,0.106,0,0.11,0.483,161.917,191787,4
412CkPtLh68KLPg0pLrC53,Gone (feat. Ty Dolla $ign),AFROJACK,Gone (feat. Ty Dolla $ign),43,"big room, dance pop, dutch house, edm, electro house, pop dance",Pop/Indie,0.687,0.774,5,-3.851,1,0.0448,0.193,1.28E-06,0.102,0.763,148.05,194595,4
41bqjWvbH0bkuaNqbHy54l,This Is Heaven,Nick Jonas,Spaceman,57,"dance pop, pop",Pop/Indie,0.646,0.785,2,-4.801,0,0.0545,0.0377,0,0.0897,0.52,100.911,214624,4
42CbU4IOINfy3jqXJa2BUQ,Don't Call Me A Friend,BEKA,Don't Call Me A Friend,32,uk pop,Pop/Indie,0.6,0.83,1,-4.793,0,0.0393,0.00286,0,0.17,0.498,152.069,156419,4
43T7YK36hJMnazpn2pc7Ss,Seasons,Olly Murs,Never Been Better,0,"dance pop, pop, talent show",Pop/Indie,0.633,0.817,7,-4.495,0,0.0663,0.0754,0,0.256,0.584,91.968,217253,4
45r6xQhf7hKsefH0FEUPVH,Brightsider,Dagny,Brightsider,37,norwegian pop,Pop/Indie,0.52,0.902,7,-2.972,1,0.0657,0.00468,9.59E-06,0.116,0.38,143.821,196680,4
46D0hYb1B7qiU33VtXt21W,Easy,Camila Cabello,Easy,58,"dance pop, pop",Pop/Indie,0.574,0.593,4,-5.731,0,0.0463,0.411,1.55E-06,0.0966,0.355,128.073,194686,4
47Av8QkXRAhsrYxr51X3hC,Come Over (feat. Stylo G),Clean Bandit,New Eyes,33,"pop, uk dance, uk funky",Pop/Indie,0.809,0.782,5,-5.625,0,0.0564,0.154,5.64E-06,0.0642,0.669,99.969,223063,4
