trackId,trackName,artistName,albumName,popularity,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,broad_genre
1jfW9Ro29uuPlAUfnOqTVw,Here We Go Again,Sigma,Here We Go Again,41.0,"dancefloor dnb, pop dance, uk dance",0.535,0.842,4.0,-3.094,1.0,0.0846,0.132,0.0,0.148,0.598,152.807,162585.0,4.0,Pop
1ecT8HKw4RnjgGoC63jHXI,Back To Summer,Shift K3Y,Back To Summer,42.0,"house, uk dance",0.632,0.874,1.0,-3.106,0.0,0.058,0.0169,3.72e-06,0.32,0.65,124.009,181636.0,4.0,EDM
4I6FQXMRsaUIsiyze5gRhU,Light Me Up,Matisse & Sadko,Light Me Up,30.0,"dutch house, edm, electro house, pop dance, progressive electro house, progressive house, russian edm, sky room",0.441,0.738,7.0,-5.128,1.0,0.0432,0.0386,0.0,0.112,0.299,126.107,208333.0,4.0,EDM
3tMPwqZOIPvDB2s0NgXgsE,Best Thing,Matisse & Sadko,Best Thing,27.0,"dutch house, edm, electro house, pop dance, progressive electro house, progressive house, russian edm, sky room",0.659,0.743,6.0,-5.487,1.0,0.0316,0.0134,9.6e-05,0.112,0.537,118.076,174915.0,4.0,EDM
5EwwwdsQfKI8ZnFG93j5Zu,Forever,Martin Garrix,Forever,58.0,"dutch edm, edm, pop, pop dance, progressive house",0.45,0.898,8.0,-3.604,0.0,0.0395,0.0277,0.0616,0.166,0.22,127.983,218437.0,4.0,EDM
4KX39APEOO2EgiZFkcJOfR,Together,Martin Garrix,Together,49.0,"dutch edm, edm, pop, pop dance, progressive house",0.509,0.729,1.0,-4.773,1.0,0.0343,0.0732,2.73e-05,0.233,0.196,127.871,221274.0,4.0,EDM
69auK5Ecvh4Wg4oMcm3ErJ,OK (feat. Lovespeake),Matisse & Sadko,OK (feat. Lovespeake),29.0,"dutch house, edm, electro house, pop dance, progressive electro house, progressive house, russian edm, sky room",0.602,0.758,6.0,-6.332,1.0,0.0381,0.00619,0.000551,0.0368,0.397,124.995,179040.0,4.0,EDM
71UYuIZf0TeXAjyy72COVr,Tear Me Down (feat. Philip Rustad),Davai,Tear Me Down (feat. Philip Rustad),54.0,norwegian pop,0.72,0.817,11.0,-4.344,1.0,0.109,0.263,0.0,0.103,0.703,100.02,184500.0,4.0,Pop
4cv3Hq71572CK731yfAVB0,Treading Water,Said The Sky,Treading Water,0.0,"melodic dubstep, pop edm",0.345,0.471,4.0,-8.184,1.0,0.0579,0.681,3.09e-05,0.155,0.312,184.112,213125.0,4.0,EDM
4hQ6UGyWQIGJmHSo0J88JW,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,Back To You,77.0,"pop, post-teen pop",0.601,0.724,6.0,-4.856,1.0,0.0486,0.0945,1.68e-06,0.12,0.508,102.061,207905.0,4.0,Pop
3Pm4fZwIDkykbdehoXqP9d,Do It All Over (feat. Marc E. Bassy),Cheat Codes,Do It All Over (feat. Marc E. Bassy),46.0,"edm, pop, pop dance",0.672,0.582,7.0,-5.631,1.0,0.0392,0.0625,0.0,0.105,0.454,100.021,174164.0,4.0,EDM
4qqArAiTPueDxIp7cf87h7,Final Song,MØ,Final Song,68.0,"dance pop, danish pop, electropop, pop dance",0.695,0.672,1.0,-6.109,0.0,0.0345,0.014,7.95e-05,0.0756,0.245,104.988,235827.0,4.0,Pop
2cc8Sw1OnCuA5bV8nqWqpE,You,Regard,You,74.0,"pop dance, pop edm, slap house, uk dance",0.691,0.695,0.0,-5.6,1.0,0.0367,0.0592,0.0,0.0647,0.514,106.064,233386.0,4.0,Pop
0FEk8LwY8h4rAR63ggfhV0,Ritual,Tiësto,The London Sessions,66.0,"big room, brostep, dutch edm, edm, house, pop dance, slap house, trance",0.647,0.726,3.0,-4.389,0.0,0.0552,0.157,0.0,0.0844,0.769,114.998,198996.0,4.0,EDM
7ba2pF2tPZNe9cB41i4Ngk,Breathe - Sunrise Mix,Syn Cole,Breathe,9.0,"deep tropical house, edm, pop dance, pop edm, progressive electro house, tropical house",0.867,0.731,6.0,-4.456,1.0,0.0339,0.112,0.00151,0.0685,0.755,118.002,166780.0,4.0,EDM
6wrVJuEZa4qq0HvjdMwcgz,Revive,LIONE,Revive,0.0,"melodic dubstep, pop edm",0.517,0.826,11.0,-3.816,1.0,0.0451,0.00471,0.000227,0.327,0.342,97.048,252959.0,4.0,EDM
4uY3I4GYC1NfonzhQZuMax,Somebody - Acoustic,Dagny,Somebody,35.0,norwegian pop,0.698,0.391,3.0,-5.923,1.0,0.0483,0.942,7.67e-06,0.101,0.322,117.799,168758.0,4.0,Pop
3XRkpk1KVFxCzzu3xVM79W,Better Off Without You (Acoustic feat. Shift K3Y),Becky Hill,Better Off Without You (Acoustic feat. Shift K3Y),39.0,"pop dance, pop house, uk dance, uk pop",0.471,0.386,5.0,-5.373,1.0,0.0336,0.407,0.0,0.111,0.437,117.267,212013.0,4.0,Pop
35srxciIsvJZu2JRXmlmbn,Love Line (with Tinashe),Shift K3Y,Love Line (with Tinashe),45.0,"house, uk dance",0.726,0.897,0.0,-3.534,1.0,0.0353,0.0257,0.0187,0.126,0.715,120.494,165095.0,4.0,EDM
7ppz0b5ecGXM8xHg5yGDhK,So Long (feat. Madi),Slushii,So Long (feat. Madi),50.0,"brostep, edm, future bass, pop dance",0.712,0.727,4.0,-5.22,0.0,0.0362,0.263,0.000257,0.13,0.492,145.014,178767.0,4.0,EDM
5JKU2tXiG3yvJtefNwe7ZQ,Touch,3LAU,Ultraviolet,0.0,"edm, electro house, mashup, pop dance, progressive electro house, progressive house",0.576,0.797,11.0,-5.476,0.0,0.0499,0.0166,3.23e-05,0.21,0.137,110.051,205773.0,4.0,EDM
60VLtkNdzSiwESwBDlRFst,Nothing But Love For You,Vicetone,Legacy,41.0,"edm, electro house, pop dance, progressive electro house",0.711,0.782,0.0,-4.024,0.0,0.0329,0.0515,0.00224,0.115,0.71,120.013,204813.0,4.0,EDM
67Ofuh3wMLQoSNzqePT5xE,Me + You,SABAI,Me + You,53.0,pop edm,0.619,0.62,11.0,-6.713,0.0,0.0356,0.252,0.0,0.121,0.554,149.826,171455.0,4.0,Pop
6Tdy6tOHVEyBmlObZpGJJc,Beside You (feat. Georgia Ku),Matoma,Beside You (feat. Georgia Ku),49.0,"pop dance, tropical house",0.634,0.794,6.0,-6.363,1.0,0.0945,0.0801,0.0,0.0664,0.67,123.02,176640.0,4.0,Pop
3OtdFfGn2APwpqYOjtrofa,Come Over,Dagny,Strangers / Lovers,35.0,norwegian pop,0.5,0.765,8.0,-5.792,1.0,0.128,0.0104,0.0,0.32,0.49,165.016,183187.0,4.0,Pop
2IClzYyvgwrsmVVipYsx5T,Love You Like That,Dagny,Love You Like That,54.0,norwegian pop,0.623,0.71,8.0,-5.973,1.0,0.044,0.00655,4.11e-06,0.133,0.29,93.981,177947.0,4.0,Pop
6D9pncRlZZoq4oc1tzAC1y,Silver Lining,Andrew Rayel,Silver Lining,35.0,"edm, moldovan pop, pop dance, progressive house, trance",0.633,0.844,5.0,-3.815,0.0,0.0461,0.0451,0.0,0.097,0.637,125.032,177746.0,4.0,EDM
5Cbc3v4DKzrwQAv3hlA9Hn,The Difference,Daya,The Difference,0.0,"alt z, pop",0.655,0.727,1.0,-5.478,0.0,0.046,0.231,0.0,0.173,0.56,113.011,210489.0,4.0,Indie/Alternative
6RZew53GtSPKOGazwvcDGh,On My Way,KAAZE,On My Way,0.0,"big room, progressive electro house, sky room",0.53,0.588,10.0,-6.305,1.0,0.0347,0.0277,0.0,0.243,0.34,128.157,163594.0,4.0,EDM
3Dr0xDJwXy6JkiHNJfv5zd,Wish It Was You,Audien,Wish It Was You,59.0,"edm, electro house, pop dance, pop edm, progressive electro house, progressive house",0.644,0.616,1.0,-3.928,0.0,0.0391,0.0927,0.0,0.105,0.467,124.957,192000.0,4.0,EDM
3By9IFm4E2BvKQygT04O8g,So What (feat. A R I Z O N A),Louis The Child,So What (feat. A R I Z O N A),47.0,"edm, electropop, indie poptimism",0.799,0.791,2.0,-5.173,1.0,0.109,0.3,0.00089,0.104,0.651,119.993,177476.0,4.0,EDM
62nhuooamoroYpJyqE0nLd,Are You With Me - Radio Edit,Lost Frequencies,Less Is More,27.0,"belgian edm, edm, pop dance, tropical house",0.763,0.61,5.0,-8.094,0.0,0.0355,0.275,2.71e-05,0.12,0.392,121.031,138013.0,4.0,EDM
6rHROoXjEfuxYVw1nd7plQ,Reality,Lost Frequencies,Less Is More,24.0,"belgian edm, edm, pop dance, tropical house",0.731,0.639,9.0,-6.597,1.0,0.0359,0.0206,1.29e-05,0.0789,0.527,122.08,158474.0,4.0,EDM
08kOTwVYfp8lFWcsVVhYNS,Wish It Was Me,Cheat Codes,"HELLRAISERS, Part 1",35.0,"edm, pop, pop dance",0.592,0.555,5.0,-5.465,1.0,0.0368,0.17,0.0,0.0676,0.352,138.029,164910.0,4.0,EDM
1iatZzgryaJh79PNFq2bi8,Born to the Night,Ava Max,Heaven & Hell,50.0,pop,0.59,0.698,9.0,-5.891,1.0,0.0372,0.0352,0.0,0.233,0.406,139.985,199331.0,4.0,Pop
0YBEseluYfhM4CsiSKKiyP,All This Love (feat. Harlœ),Robin Schulz,IIII,46.0,"deep euro house, deep house, edm, german dance, pop dance, tropical house",0.482,0.782,5.0,-5.904,1.0,0.0708,0.06,0.0,0.377,0.447,123.779,164797.0,4.0,EDM
2tpfxAXiI52znho4WE3XFA,Talking Body,Tove Lo,Queen Of The Clouds,70.0,"dance pop, metropopolis, pop, swedish electropop, swedish pop, swedish synthpop",0.736,0.761,4.0,-5.449,0.0,0.0338,0.0966,0.0,0.0823,0.114,119.999,238427.0,4.0,Pop
62N2JSA0jHmSH7Va9t7hIf,Habits (Stay High) - Hippie Sabotage Remix,Tove Lo,Queen Of The Clouds,66.0,"dance pop, metropopolis, pop, swedish electropop, swedish pop, swedish synthpop",0.735,0.686,4.0,-7.562,0.0,0.0366,0.00108,0.874,0.0933,0.0656,121.011,258933.0,4.0,Pop
55nF5Tqgf0UCXH1jymBzeT,Thousand Miles,Tove Lo,Queen Of The Clouds,40.0,"dance pop, metropopolis, pop, swedish electropop, swedish pop, swedish synthpop",0.585,0.813,8.0,-5.206,0.0,0.173,0.166,2.48e-06,0.1,0.422,175.933,214627.0,4.0,Pop
2U0pVx4m1Kdm1Gsjjm6iq8,Strangers,Seven Lions,Worlds Apart,58.0,"brostep, complextro, dubstep, edm, electro house, melodic dubstep, pop dance, progressive trance",0.579,0.697,0.0,-7.429,0.0,0.0394,0.0142,1.6e-06,0.157,0.49,129.967,204213.0,4.0,EDM
05dL7chWJaVjMJnGO1YCKk,Untouchable,Tritonal,Untouchable,48.0,"edm, electro house, pop dance, pop edm, progressive electro house, progressive house, progressive trance",0.542,0.795,7.0,-3.131,1.0,0.0379,0.0664,2.89e-06,0.313,0.251,128.959,228837.0,4.0,EDM
75kMrDKPJJpgEQaXVh7QMB,Pray to God (feat. HAIM),Calvin Harris,Motion,65.0,"dance pop, edm, electro house, house, pop, pop dance, progressive house, uk dance",0.606,0.949,7.0,-2.749,0.0,0.0414,0.015,2.76e-05,0.109,0.436,120.031,232227.0,4.0,Pop
20PAvkdQeGeVEhptgy7Azo,Playing Dead,CHVRCHES,Every Open Eye,0.0,"indietronica, metropopolis, neo-synthpop, shimmer pop",0.563,0.743,3.0,-4.831,0.0,0.0301,0.0169,0.000346,0.203,0.485,92.998,215696.0,4.0,EDM
7xo9hnzv6Zrd7UcDEj8rtQ,Never Ending Circles,CHVRCHES,Every Open Eye,0.0,"indietronica, metropopolis, neo-synthpop, shimmer pop",0.509,0.738,5.0,-5.282,1.0,0.0329,0.0873,0.0,0.409,0.441,89.969,186649.0,4.0,EDM
5KFJvyM90KMbRtmbnXhfSA,Empty Threat,CHVRCHES,Every Open Eye,0.0,"indietronica, metropopolis, neo-synthpop, shimmer pop",0.673,0.634,8.0,-6.26,1.0,0.0255,0.00839,1.33e-06,0.223,0.451,132.441,244194.0,4.0,EDM
6CjbLEPcubhGJAlAQAruvo,Leave a Trace,CHVRCHES,Every Open Eye,0.0,"indietronica, metropopolis, neo-synthpop, shimmer pop",0.417,0.697,2.0,-7.095,1.0,0.116,0.0181,0.00011,0.141,0.198,99.872,237483.0,4.0,EDM
4qu63nuBpdn0qHUHuObEj1,Leave Before You Love Me (with Jonas Brothers),Marshmello,Leave Before You Love Me,85.0,"brostep, edm, pop, progressive electro house",0.721,0.738,7.0,-4.77,1.0,0.0403,0.00226,4.41e-06,0.118,0.637,119.976,154983.0,4.0,EDM
5roq76ChzYAVVEIEDXalZv,Don't Say,Hoang,Don't Say,48.0,pop edm,0.469,0.743,8.0,-4.284,1.0,0.0628,0.0715,0.000378,0.245,0.187,143.044,182107.0,4.0,Pop
78v8ad1iLTlfLbam4qvzNu,Waiting,Vicetone,Waiting,63.0,"edm, electro house, pop dance, progressive electro house",0.651,0.7,1.0,-4.264,0.0,0.0318,0.352,0.0,0.061,0.214,104.964,205714.0,4.0,EDM
2PhlrsYp7TSkK96ngbmL38,Into You,Matisse & Sadko,Into You,59.0,"dutch house, edm, electro house, pop dance, progressive electro house, progressive house, russian edm, sky room",0.553,0.687,8.0,-6.4,1.0,0.034,0.0336,0.0,0.125,0.278,156.0,161538.0,4.0,EDM
3LK452TFyApuFN9jjg3THO,When I Grow Up (feat. Wiz Khalifa),Dimitri Vegas & Like Mike,When I Grow Up (feat. Wiz Khalifa),55.0,"belgian dance, belgian edm, big room, dutch house, edm, electro house, pop dance, progressive electro house",0.642,0.655,1.0,-5.222,0.0,0.0489,0.0268,0.0,0.112,0.156,80.997,195507.0,4.0,EDM
4mEILaBM7bKZqKAun5tABu,When We Were Young,Lost Kings,When We Were Young,58.0,"pop dance, pop edm",0.547,0.789,8.0,-5.619,1.0,0.042,0.00871,0.0,0.1,0.345,129.916,193911.0,4.0,Pop
5eeg8Kp3tIi8BmBEdY5IM7,Be Fine (feat. Wafia),Ekali,A World Away,32.0,"brostep, canadian electronic, edm, electro house, electronic trap, future bass, vapor twitch",0.51,0.675,0.0,-6.717,0.0,0.145,0.199,0.0,0.35,0.439,180.094,159661.0,4.0,EDM
0PjDVyVAkT8vfWD0pVmpPx,Hard To Say Goodbye (feat. Chloe Angelides),Ekali,A World Away,44.0,"brostep, canadian electronic, edm, electro house, electronic trap, future bass, vapor twitch",0.546,0.764,5.0,-4.641,1.0,0.053,0.0803,8.84e-06,0.0971,0.355,152.994,197100.0,4.0,EDM
62xA7Zhj8CQSecypWIfpZx,Last Night (feat. HARLEE),Digital Farm Animals,Last Night (feat. HARLEE),45.0,uk dance,0.779,0.719,11.0,-3.887,0.0,0.0446,0.113,0.0,0.173,0.752,122.989,152195.0,4.0,EDM
442VuQw3fOKwvbxYLIDAUi,Honest - Midnight Kids Remix,San Holo,Honest,37.0,"brostep, edm, electro house, electronic trap, future bass, pop dance",0.438,0.725,8.0,-5.845,0.0,0.0856,0.326,6.57e-06,0.142,0.342,149.934,224000.0,4.0,EDM
4Z2S3bGjf3hWkvRghqiqjP,Monsters,Midnight Kids,The Lost Youth,39.0,pop edm,0.547,0.672,0.0,-5.094,1.0,0.0436,0.306,0.0,0.068,0.564,99.946,237933.0,4.0,Pop
3inV9bxfPe0tv2GrTkEI5R,Find Our Way (feat. klei),Midnight Kids,Find Our Way (feat. klei),47.0,pop edm,0.533,0.614,11.0,-5.444,1.0,0.0297,0.276,0.0,0.097,0.362,115.056,206609.0,4.0,Pop
60todhJq1ScRkVxFvXTuZF,I Love You's,Hailee Steinfeld,Half Written Story,60.0,pop,0.681,0.783,8.0,-4.997,1.0,0.18,0.0262,0.0,0.206,0.323,106.901,216084.0,4.0,Pop
36phXHOKx8rO7CMp2vNX4x,Love Myself,Hailee Steinfeld,HAIZ,72.0,pop,0.617,0.759,0.0,-6.785,0.0,0.0678,0.0026,0.0,0.419,0.324,122.924,218773.0,4.0,Pop
4NBTZtAt1F13VvlSKe6KTl,This Feeling,The Chainsmokers,Sick Boy,74.0,pop,0.575,0.571,1.0,-7.906,1.0,0.0439,0.0558,0.0,0.0912,0.449,105.049,197947.0,4.0,Pop
3AygCrAj6TZZ6mGkcvD9To,Take Your Time,ARTY,Take Your Time,50.0,"big room, edm, electro house, pop dance, progressive electro house, progressive house, russian edm",0.583,0.94,7.0,-3.05,1.0,0.0551,0.0476,0.000206,0.0524,0.378,127.009,186142.0,4.0,EDM
2ChXJKUXCITaj4IdXB9CqV,Roads (feat. Dan Caplen),KREAM,Roads (feat. Dan Caplen),38.0,pop dance,0.718,0.673,11.0,-6.717,0.0,0.0482,0.145,5.15e-06,0.119,0.395,121.944,177090.0,4.0,Pop
7dhyhMtWWJNYWmE4N5XiEA,Sunday Morning (feat. Josie Dunne),Matoma,One in a Million,51.0,"pop dance, tropical house",0.629,0.723,6.0,-5.688,1.0,0.0507,0.111,0.0,0.197,0.411,123.997,186774.0,4.0,Pop
24FFOpCA6bc5YoU2F3TKqS,Just For A Moment (feat. Iselin),Gryffin,Gravity,57.0,"edm, pop dance",0.536,0.776,1.0,-6.343,0.0,0.0485,0.0137,1.83e-05,0.269,0.414,144.037,253251.0,4.0,EDM
5s7xgzXtmY4gMjeSlgisjy,Easy Love,Sigala,Brighter Days,70.0,"dance pop, edm, pop dance, uk dance",0.68,0.942,9.0,-4.208,1.0,0.0631,0.175,0.0013,0.117,0.647,123.976,229813.0,4.0,Pop
7a4UmucTO6sNNBzWsO1oqm,Mathematics,Cheat Codes,"HELLRAISERS, Part 1",41.0,"edm, pop, pop dance",0.736,0.557,5.0,-7.917,0.0,0.0641,0.078,0.0,0.128,0.576,95.007,165262.0,4.0,EDM
4vsAUbPb6q9FpC4AGBFdVh,tomorrow tonight,Loote,lost,58.0,"alt z, nyc pop",0.32,0.5,3.0,-7.979,1.0,0.0994,0.134,0.0,0.108,0.142,91.361,202600.0,4.0,Indie/Alternative
5Fla3zyOCcIRqrDoKLU0DP,Let You Love Me,Rita Ora,Phoenix,69.0,"dance pop, pop, uk pop",0.475,0.846,10.0,-3.344,1.0,0.283,0.275,0.0,0.0824,0.451,96.036,191120.0,4.0,Pop
2OZhWugxgM4wvjI3MXRhJg,"Heavenly Father (feat. Noah Kahan) - Recorded at Electric Lady Studios, NYC",Gryffin,Spotify Singles,52.0,"edm, pop dance",0.53,0.706,10.0,-7.119,1.0,0.0686,0.0691,2.12e-06,0.11,0.322,149.977,225645.0,4.0,EDM
17ejRbr6B8l9zdqgCZsn4m,Nobody Compares To You (feat. Katie Pearlman),Gryffin,Gravity,62.0,"edm, pop dance",0.59,0.764,2.0,-4.735,1.0,0.0467,0.229,0.0,0.192,0.331,104.911,231291.0,4.0,EDM
0OJN2A3Qyvd7pwSF0AIteC,Keep You Mine,NOTD,Keep You Mine,62.0,"pop dance, pop edm",0.81,0.788,10.0,-3.663,1.0,0.0447,0.267,0.000172,0.196,0.845,135.991,174761.0,4.0,Pop
2VUyowMtTLoltG00qY6QFi,Colourblind,Seeb,Sad in Scandinavia,44.0,pop dance,0.558,0.918,9.0,-3.242,1.0,0.0414,0.152,0.000236,0.319,0.427,102.924,158494.0,4.0,Pop
75ylrnob5O80WTKi9ugZ1Z,Problems,A R I Z O N A,ASYLUM,52.0,"electropop, indie poptimism",0.72,0.658,2.0,-7.414,1.0,0.0446,0.0329,0.0302,0.123,0.134,98.001,171898.0,4.0,Indie/Alternative
3dDLEwHUOwLQ3Mdl6aNPt2,No Rest,Vicetone,Legacy,52.0,"edm, electro house, pop dance, progressive electro house",0.625,0.76,3.0,-3.355,0.0,0.032,0.293,0.0,0.0603,0.633,122.98,209299.0,4.0,EDM
0EdgK7ASb4kfRkW8pVMN02,2 Hearts (feat. Gia Koka),Sam Feldt,2 Hearts (feat. Gia Koka),52.0,"edm, pop dance, tropical house",0.503,0.754,7.0,-3.634,1.0,0.0424,0.264,5.85e-05,0.297,0.597,116.524,186750.0,4.0,EDM
4548LyFomXQmDAINcFizEq,Learn To Love Again,Audien,Learn To Love Again,53.0,"edm, electro house, pop dance, pop edm, progressive electro house, progressive house",0.53,0.81,1.0,-3.335,1.0,0.0487,0.0417,2.89e-06,0.0759,0.415,167.842,224286.0,4.0,EDM
6WJaPzHfbfomchPuCNSjli,Through The Night (feat. 220 KID),Becky Hill,Only Honest On The Weekend,45.0,"pop dance, pop house, uk dance, uk pop",0.62,0.754,8.0,-2.724,1.0,0.0336,0.291,0.0,0.0552,0.59,123.977,168960.0,4.0,Pop
6feiJqgHqeSvkGUzf11AYs,Remember (with David Guetta),Becky Hill,Only Honest On The Weekend,74.0,"pop dance, pop house, uk dance, uk pop",0.626,0.864,8.0,-3.12,1.0,0.0378,0.0682,0.0,0.087,0.555,123.833,161387.0,4.0,Pop
3kHVz4Vq7ab4RN7WrcJLdp,Better Off Without You (feat. Shift K3Y),Becky Hill,Only Honest On The Weekend,49.0,"pop dance, pop house, uk dance, uk pop",0.692,0.858,7.0,-3.268,1.0,0.0418,0.0679,0.0,0.0944,0.278,124.014,198493.0,4.0,Pop
6ft4hAq6yde8jPZY2i5zLr,Paradise (feat. Dermot Kennedy),MEDUZA,Paradise,74.0,"edm, pop dance, pop house, uk dance",0.632,0.595,8.0,-7.644,0.0,0.0401,0.0689,0.0,0.209,0.435,124.114,167903.0,4.0,EDM
24aN8j7dBw0FxxKUBlCtd6,Hold Me Close (feat. Ella Henderson),Sam Feldt,Hold Me Close (feat. Ella Henderson),51.0,"edm, pop dance, tropical house",0.654,0.795,0.0,-4.419,1.0,0.0536,0.178,0.0,0.19,0.465,120.019,185750.0,4.0,EDM
5acSb48zFAcXTdL5Wsk8xx,Lean On Me,Cheat Codes,"HELLRAISERS, Part 1",57.0,"edm, pop, pop dance",0.686,0.738,9.0,-5.802,1.0,0.287,0.0703,0.0,0.0505,0.45,101.829,149857.0,4.0,EDM
3d5sy82qemYO5B5TljeoBs,Somebody Like You,Vicetone,Legacy,50.0,"edm, electro house, pop dance, progressive electro house",0.62,0.851,6.0,-2.727,0.0,0.0332,0.136,0.000144,0.0999,0.816,122.011,208571.0,4.0,EDM
71NBmIyqjjgnCtlNzIzfcs,Now Or Never,Matt Nash,Martin Garrix presents STMPD RCRDS Vol. 005,30.0,"progressive electro house, sky room",0.728,0.869,5.0,-5.452,0.0,0.0568,0.00266,0.000276,0.131,0.323,124.015,129788.0,4.0,EDM
6pQeR5bFixGgzTk16p6I26,Chic,Leadley,Chic,0.0,uk pop,0.82,0.382,8.0,-9.003,1.0,0.053,0.00557,2.45e-06,0.054,0.679,111.96,225536.0,4.0,Pop
49COPp81lGS9Hl9OwKlsKl,Polaroid,Jonas Blue,Blue,66.0,"pop, pop dance, tropical house, uk dance",0.652,0.898,7.0,-4.481,0.0,0.0361,0.29,0.0,0.073,0.472,114.043,193377.0,4.0,Pop
1b6loDESBsvHRSV85FjbYI,Finest Hour (feat. Abir),Cash Cash,Say It Like You Feel It,49.0,"dance pop, edm, electro house, electropowerpop, pop dance",0.657,0.729,5.0,-4.223,0.0,0.076,0.0789,0.0,0.133,0.438,95.974,215781.0,4.0,Pop
6y6xhAgZjvxy5kR5rigpY3,Chasing Stars (feat. James Bay),Alesso,Chasing Stars (feat. James Bay),63.0,"dance pop, edm, pop, pop dance, progressive electro house",0.594,0.64,10.0,-6.865,1.0,0.033,0.0169,0.0,0.135,0.492,92.871,170457.0,4.0,Pop
7DnAm9FOTWE3cUvso43HhI,Sweet but Psycho,Ava Max,Heaven & Hell,85.0,pop,0.72,0.706,1.0,-4.719,1.0,0.0473,0.0684,0.0,0.166,0.62,133.002,187436.0,4.0,Pop
1SN1vSPsr4V4tIUTR3s8YW,Fast Car,Jonas Blue,Blue,79.0,"pop, pop dance, tropical house, uk dance",0.672,0.578,9.0,-6.621,1.0,0.0569,0.469,0.0,0.312,0.548,113.945,212424.0,4.0,Pop
527sljbYZ6GgdFXaQASKk2,Used To Be (feat. Wiz Khalifa) - The Him Remix,Steve Aoki,Used To Be (feat. Wiz Khalifa),32.0,"edm, electro house, pop dance",0.407,0.748,0.0,-4.442,0.0,0.0886,0.104,0.0,0.221,0.394,173.832,228965.0,4.0,EDM
6QvKDGnsvfnKvt7tJ25Knz,Practice (feat. Tayler Buono),Cash Cash,Say It Like You Feel It,30.0,"dance pop, edm, electro house, electropowerpop, pop dance",0.633,0.824,9.0,-3.899,1.0,0.0427,0.127,0.0,0.0898,0.218,96.935,201340.0,4.0,Pop
561E5zvsHfGInAlDw2pXkY,Talk About It (feat. Harloe),Cash Cash,Say It Like You Feel It,20.0,"dance pop, edm, electro house, electropowerpop, pop dance",0.657,0.697,5.0,-2.432,0.0,0.0844,0.125,0.0,0.245,0.59,107.984,199722.0,4.0,Pop
5Q0Nhxo0l2bP3pNjpGJwV1,Party In The U.S.A.,Miley Cyrus,The Time Of Our Lives,81.0,pop,0.652,0.698,10.0,-4.667,0.0,0.042,0.00112,0.000115,0.0886,0.47,96.021,202067.0,4.0,Pop
1lWoanAmIk1PZisbP5LmwT,How to Love (feat. Sofia Reyes),Cash Cash,"Blood, Sweat & 3 Years",47.0,"dance pop, edm, electro house, electropowerpop, pop dance",0.673,0.894,0.0,-2.73,1.0,0.0594,0.148,3.4e-06,0.141,0.63,118.894,219240.0,4.0,Pop
3PWKPX3YJAHBL8JozsWTMC,Your Side Of The Bed,Loote,single.,54.0,"alt z, nyc pop",0.781,0.742,8.0,-4.978,1.0,0.0296,0.0649,0.0,0.293,0.91,109.915,197147.0,4.0,Indie/Alternative
1058fW9H3fZA6QjYCdOBad,Don't Go Yet,Camila Cabello,Don't Go Yet,72.0,"dance pop, pop",0.666,0.796,10.0,-6.967,0.0,0.103,0.0492,0.0,0.0442,0.61,110.108,164842.0,4.0,Pop
1suqXPrYygZ7BYiSfaVZE4,Blame Myself,ILLENIUM,Fallen Embers,58.0,"edm, melodic dubstep, pop dance",0.392,0.737,8.0,-3.882,1.0,0.0857,0.0523,0.000141,0.244,0.402,139.956,230571.0,4.0,EDM
73QyyUMMvtNELmULI4FOsp,You for Me,Sigala,You for Me,63.0,"dance pop, edm, pop dance, uk dance",0.733,0.886,2.0,-1.856,0.0,0.0426,0.0481,1.81e-06,0.191,0.696,126.031,175435.0,4.0,Pop
5zqObw7wjBgL9TDiAymxPn,Our Song,Anne-Marie,Our Song,64.0,pop,0.595,0.759,11.0,-4.245,0.0,0.0423,0.141,0.0,0.172,0.515,80.953,163733.0,4.0,Pop
7DVassGvnqQRSfVSVPxtpV,Convince Me Otherwise (with H.E.R.),Maroon 5,JORDI,49.0,pop,0.378,0.677,5.0,-6.998,0.0,0.0475,0.079,9.38e-05,0.102,0.481,199.656,187682.0,4.0,Pop
0nrRP2bk19rLc0orkWPQk2,Wake Me Up,Avicii,True,89.0,"dance pop, edm, pop, pop dance",0.532,0.783,2.0,-5.697,1.0,0.0523,0.0038,0.0012,0.161,0.643,124.08,247427.0,4.0,Pop
4P1EGoXLWQ1YF6Nsmr1pfy,You And I,LÉON,LÉON,22.0,"indie poptimism, metropopolis",0.554,0.786,9.0,-4.288,1.0,0.0491,0.0024,0.0,0.148,0.358,120.057,224064.0,4.0,Indie/Alternative
3zU9rdflI65tK4dkkNSp77,Heroes (we could be),Alesso,Forever,75.0,"dance pop, edm, pop, pop dance, progressive electro house",0.503,0.748,5.0,-4.124,1.0,0.0619,0.0305,0.0,0.343,0.356,125.896,210013.0,4.0,Pop
1MIlGM2pyNUxzjTG2RgK0C,Hurricane (feat. HON & SMBDY),BUNT.,Hurricane (feat. HON & SMBDY),41.0,stutter house,0.459,0.627,11.0,-6.59,0.0,0.0322,0.00638,3.36e-06,0.118,0.297,109.928,232264.0,4.0,EDM
